GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
8600000US04090,04090,ZCTA5 04090,4300,191,305,136,3995,222,53.2,4.2,37.0,23.3,54.5,5.0,22.6,3.6,63.3,20.9,19.5,4.0,8.3,3.9,18.4,16.0,7.6,4.2,24.1,4.6,42.6,22.8,22.7,4.4,99.7,0.5,100.0,7.1,99.7,0.5,99.4,0.6,100.0,7.1,99.3,0.7,0.0,0.5,0.0,7.1,0.0,0.6,0.0,0.5,0.0,7.1,0.0,0.6,0.3,0.4,0.0,7.1,0.3,0.5,0.0,0.5,0.0,7.1,0.0,0.6,0.0,0.5,0.0,7.1,0.0,0.6,0.3,0.5,0.0,7.1,0.3,0.5,0.4,0.7,0.0,7.1,0.5,0.7,99.0,0.9,100.0,7.1,98.9,1.0,60455,10176,19938,11261,64527,4876,2760,188,219,124,2541,206,19.9,5.1,5.9,9.5,21.1,5.4,20.1,5.6,26.9,30.3,19.5,6.1,60.0,6.7,67.1,30.2,59.4,7.4,1.1,(X),(X),(X),(X),(X)
8600000US04091,04091,ZCTA5 04091,340,48,42,17,298,47,44.1,9.4,14.3,14.4,48.3,10.6,34.1,7.7,50.0,22.3,31.9,8.5,9.1,5.7,23.8,19.7,7.0,5.9,21.5,8.8,33.3,21.4,19.8,9.0,100.0,6.4,100.0,38.1,100.0,7.3,100.0,6.4,100.0,38.1,100.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,0.0,6.4,0.0,38.1,0.0,7.3,100.0,6.4,100.0,38.1,100.0,7.3,53594,12194,32500,8383,57222,11969,280,47,35,15,245,46,16.4,7.6,25.7,21.3,15.1,8.5,25.0,8.5,20.0,18.0,25.7,9.4,58.6,9.4,54.3,21.7,59.2,10.2,0.6,(X),(X),(X),(X),(X)
8600000US04092,04092,ZCTA5 04092,7900,243,1669,293,6231,327,37.0,2.6,20.2,6.1,41.5,3.2,27.8,2.7,49.6,8.3,22.0,3.0,13.7,2.9,52.8,9.1,3.3,1.6,30.0,3.5,55.3,9.0,23.3,3.5,99.4,0.6,97.1,3.0,100.0,0.4,96.4,1.4,92.4,4.3,97.5,1.4,2.2,1.3,3.2,3.3,1.9,1.3,0.1,0.2,0.4,0.7,0.0,0.4,0.5,0.5,1.1,1.7,0.4,0.4,0.0,0.3,0.0,1.3,0.0,0.4,0.2,0.3,0.0,1.3,0.2,0.4,0.6,0.6,2.9,3.0,0.0,0.4,1.8,1.2,3.5,3.5,1.4,1.2,94.7,1.8,88.9,5.5,96.3,1.7,45041,3932,15723,3661,55107,4477,4531,222,993,188,3538,263,15.7,3.7,25.3,12.1,13.0,2.9,32.5,4.7,59.2,12.2,25.0,4.6,51.8,4.9,15.5,6.4,62.0,4.8,1.4,(X),(X),(X),(X),(X)
8600000US04093,04093,ZCTA5 04093,3293,211,297,142,2996,238,30.2,4.6,7.1,7.8,32.5,5.2,28.0,4.8,75.8,18.7,23.3,5.4,9.7,4.5,71.7,21.7,3.6,2.4,23.6,4.9,50.5,24.9,21.0,4.8,98.5,1.6,100.0,7.3,98.4,1.7,97.2,2.1,100.0,7.3,96.9,2.3,1.0,1.1,0.0,7.3,1.1,1.2,0.0,0.7,0.0,7.3,0.0,0.7,0.4,0.6,0.0,7.3,0.4,0.6,0.0,0.7,0.0,7.3,0.0,0.7,0.0,0.7,0.0,7.3,0.0,0.7,1.5,1.6,0.0,7.3,1.6,1.7,1.5,1.5,0.0,7.3,1.6,1.7,96.6,2.3,100.0,7.3,96.3,2.6,60483,10048,21115,5327,65097,6637,2237,152,253,130,1984,176,14.9,5.8,45.5,31.0,11.0,4.2,23.1,6.3,46.2,30.2,20.1,6.2,62.0,7.1,8.3,14.3,68.9,6.2,0.0,(X),(X),(X),(X),(X)
8600000US04095,04095,ZCTA5 04095,585,77,84,29,501,84,39.8,7.2,28.6,18.2,41.7,9.2,20.9,7.9,50.0,20.8,16.0,6.5,6.0,3.3,22.6,18.4,3.2,2.3,36.6,7.6,39.3,20.6,36.1,9.3,100.0,3.8,100.0,23.2,100.0,4.4,100.0,3.8,100.0,23.2,100.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,0.0,3.8,0.0,23.2,0.0,4.4,2.6,3.1,4.8,7.9,2.2,3.5,97.4,3.1,95.2,7.9,97.8,3.5,38380,7056,27083,10067,42679,8473,413,73,59,28,354,74,31.2,8.1,18.6,16.2,33.3,9.8,32.9,11.4,49.2,21.1,30.2,14.6,35.8,8.6,32.2,22.7,36.4,10.0,1.5,(X),(X),(X),(X),(X)
8600000US04096,04096,ZCTA5 04096,3425,194,234,91,3191,202,42.7,4.3,10.7,11.7,45.0,4.5,32.4,5.0,70.1,18.9,29.6,5.1,5.1,2.3,24.8,18.3,3.7,2.3,13.9,3.1,9.8,10.2,14.2,3.4,99.3,1.0,100.0,9.2,99.3,1.1,98.5,1.3,95.3,8.8,98.8,1.2,0.6,0.7,4.7,8.8,0.3,0.5,0.2,0.3,0.0,9.2,0.2,0.3,0.0,0.7,0.0,9.2,0.0,0.7,0.0,0.7,0.0,9.2,0.0,0.7,0.0,0.7,0.0,9.2,0.0,0.7,0.7,1.0,0.0,9.2,0.7,1.1,1.2,1.5,0.0,9.2,1.3,1.6,97.3,1.9,95.3,8.8,97.5,2.0,74014,9988,20648,4842,81442,12139,2403,121,178,88,2225,125,10.3,3.4,0.0,11.9,11.1,3.6,35.8,6.4,80.9,21.0,32.2,6.1,53.8,5.5,19.1,21.0,56.6,5.2,0.3,(X),(X),(X),(X),(X)
8600000US04097,04097,ZCTA5 04097,1344,61,31,25,1313,64,30.5,5.0,48.4,39.6,30.1,5.3,42.0,5.0,51.6,39.6,41.7,5.1,2.7,2.2,32.3,41.4,2.0,2.0,16.4,5.3,54.8,40.5,15.5,5.1,98.2,2.7,100.0,44.3,98.2,2.7,96.7,3.2,100.0,44.3,96.6,3.2,0.0,1.7,0.0,44.3,0.0,1.7,0.0,1.7,0.0,44.3,0.0,1.7,1.5,1.8,0.0,44.3,1.5,1.8,0.0,1.7,0.0,44.3,0.0,1.7,0.0,1.7,0.0,44.3,0.0,1.7,1.8,2.7,0.0,44.3,1.8,2.7,0.0,1.7,0.0,44.3,0.0,1.7,96.7,3.2,100.0,44.3,96.6,3.2,85694,7056,53482,55265,86285,7361,1064,67,31,25,1033,70,3.1,2.0,0.0,44.3,3.2,2.0,24.4,6.5,58.1,43.2,23.4,6.5,72.5,6.5,41.9,43.2,73.4,6.5,0.0,(X),(X),(X),(X),(X)
8600000US04101,04101,ZCTA5 04101,8692,319,2669,279,6023,369,22.8,1.9,22.3,4.3,23.0,2.5,14.5,1.9,26.3,5.1,9.3,2.2,30.9,3.0,65.8,5.2,15.4,2.8,23.1,2.4,44.1,5.2,13.8,2.0,97.1,1.2,97.0,2.3,97.1,1.4,85.8,2.0,75.3,4.7,90.5,2.4,8.6,1.7,18.5,4.3,4.2,1.7,0.1,0.1,0.0,0.8,0.1,0.2,1.8,0.8,2.2,1.5,1.6,1.1,0.0,0.3,0.0,0.8,0.0,0.4,0.8,0.6,1.0,0.8,0.7,0.8,2.9,1.2,3.0,2.3,2.9,1.4,3.0,1.2,2.7,2.3,3.2,1.3,83.9,2.2,74.1,4.8,88.3,2.6,32058,2856,10881,1505,43131,4509,2632,235,989,151,1643,220,18.5,4.7,38.2,9.7,6.7,3.7,32.3,5.5,38.6,9.4,28.5,7.0,49.2,5.5,23.2,7.5,64.8,6.8,1.7,(X),(X),(X),(X),(X)
8600000US04102,04102,ZCTA5 04102,7760,255,1613,224,6147,269,25.7,2.6,18.6,5.1,27.6,2.5,24.5,2.4,41.6,6.8,20.0,2.7,19.8,3.5,60.0,7.8,9.3,2.7,18.8,2.5,38.3,8.2,13.7,2.3,98.8,0.7,97.3,2.2,99.1,0.8,90.9,2.0,74.4,6.4,95.2,1.6,4.3,1.5,16.5,5.6,1.0,0.8,0.2,0.2,0.6,1.0,0.1,0.2,2.6,1.4,4.5,3.3,2.1,1.3,0.0,0.3,0.0,1.4,0.0,0.4,0.8,0.8,1.4,2.0,0.7,0.7,1.2,0.7,2.7,2.2,0.9,0.8,2.5,1.0,3.3,2.8,2.3,1.2,88.9,2.2,72.8,6.4,93.2,1.9,46892,3285,13623,2539,56839,3450,3653,243,828,176,2825,227,16.7,3.9,34.9,13.0,11.4,2.7,26.9,4.9,39.0,13.3,23.3,4.6,56.4,4.7,26.1,8.2,65.3,4.6,0.3,(X),(X),(X),(X),(X)
8600000US04103,04103,ZCTA5 04103,13191,343,1912,279,11279,372,33.4,2.1,24.9,6.5,34.9,2.5,23.5,1.9,44.8,7.7,19.9,2.0,13.5,2.4,44.1,8.9,8.3,2.2,20.5,2.1,26.1,6.6,19.6,2.2,98.9,0.6,98.6,1.5,98.9,0.6,91.7,1.3,71.9,7.1,95.1,1.5,3.6,1.0,18.0,7.1,1.2,0.8,0.0,0.1,0.0,1.2,0.1,0.1,3.2,0.9,7.2,3.3,2.5,1.0,0.0,0.2,0.0,1.2,0.0,0.2,0.3,0.4,1.6,2.5,0.1,0.1,1.1,0.6,1.4,1.5,1.1,0.6,1.8,0.7,4.1,3.4,1.5,0.8,90.1,1.3,69.4,7.4,93.6,1.6,55666,2749,22233,6512,64623,5120,6957,355,1213,218,5744,337,11.0,2.2,15.3,6.6,10.0,2.4,29.5,3.9,52.8,11.2,24.5,3.5,59.6,3.5,31.9,11.0,65.4,3.4,1.5,(X),(X),(X),(X),(X)
8600000US04105,04105,ZCTA5 04105,4648,181,106,69,4542,188,45.0,3.4,84.0,21.2,44.1,3.6,32.0,3.7,6.6,13.0,32.6,3.8,4.5,2.0,44.3,37.5,3.6,1.7,15.8,3.5,77.4,25.1,14.3,3.3,98.7,1.1,100.0,19.0,98.7,1.1,97.5,1.4,100.0,19.0,97.4,1.4,0.5,0.6,0.0,19.0,0.5,0.7,0.2,0.4,0.0,19.0,0.2,0.4,0.5,0.4,0.0,19.0,0.6,0.5,0.0,0.5,0.0,19.0,0.0,0.5,0.0,0.5,0.0,19.0,0.0,0.5,1.3,1.1,0.0,19.0,1.3,1.1,1.3,1.1,16.0,23.9,1.0,1.0,96.1,1.8,84.0,23.9,96.4,1.7,99324,6718,13152,10555,101923,6574,3178,182,21,23,3157,177,14.9,3.2,81.0,36.6,14.5,3.2,24.0,4.5,19.0,36.6,24.0,4.6,61.1,5.1,0.0,53.8,61.5,5.1,0.5,(X),(X),(X),(X),(X)
8600000US04106,04106,ZCTA5 04106,10975,313,1372,250,9603,393,34.9,2.0,24.4,7.7,36.4,2.3,26.8,2.1,45.6,9.3,24.1,2.3,10.0,2.2,44.3,9.7,5.1,1.7,22.5,2.6,38.9,9.1,20.1,2.8,99.1,0.6,99.2,1.2,99.1,0.6,94.6,1.5,87.9,6.4,95.5,1.6,1.3,0.9,6.4,5.6,0.6,0.6,0.6,0.5,0.9,1.3,0.5,0.5,2.5,1.2,3.9,3.1,2.3,1.4,0.0,0.2,0.0,1.6,0.0,0.2,0.1,0.2,0.0,1.6,0.1,0.2,0.9,0.6,0.8,1.2,0.9,0.6,1.0,0.7,2.6,2.8,0.8,0.7,94.0,1.6,87.9,6.4,94.9,1.7,53633,3756,20891,5310,60028,3097,6209,268,786,192,5423,293,12.2,3.1,19.8,10.6,11.1,2.9,31.4,4.4,48.5,12.2,28.9,4.9,56.5,5.0,31.7,11.7,60.0,5.5,1.0,(X),(X),(X),(X),(X)
8600000US04107,04107,ZCTA5 04107,3628,111,109,51,3519,108,47.7,3.8,23.9,24.0,48.5,3.9,33.5,3.2,78.9,24.0,32.1,3.4,3.6,1.9,11.0,17.0,3.3,1.9,14.7,3.2,20.2,21.3,14.6,3.3,100.0,0.6,100.0,18.5,100.0,0.6,97.7,1.4,100.0,18.5,97.7,1.4,1.2,1.3,0.0,18.5,1.3,1.3,0.0,0.6,0.0,18.5,0.0,0.6,1.0,0.9,0.0,18.5,1.1,0.9,0.0,0.6,0.0,18.5,0.0,0.6,0.0,0.6,0.0,18.5,0.0,0.6,0.0,0.6,0.0,18.5,0.0,0.6,0.8,0.8,0.0,18.5,0.9,0.8,96.9,1.5,100.0,18.5,96.8,1.5,98854,10746,32396,4869,101250,7246,2747,124,79,47,2668,121,11.2,2.3,0.0,24.4,11.6,2.4,28.0,5.9,94.9,14.7,26.0,6.2,60.7,5.7,5.1,14.7,62.4,6.0,0.8,(X),(X),(X),(X),(X)
8600000US04108,04108,ZCTA5 04108,421,62,21,13,400,64,57.5,8.1,100.0,53.8,55.3,8.7,20.0,5.7,19.0,29.2,20.0,6.1,10.5,5.4,28.6,33.0,9.5,5.2,20.0,7.2,47.6,36.6,18.5,6.9,100.0,5.2,100.0,53.8,100.0,5.5,99.0,1.2,100.0,53.8,99.0,1.3,0.0,5.2,0.0,53.8,0.0,5.5,0.0,5.2,0.0,53.8,0.0,5.5,1.0,1.2,0.0,53.8,1.0,1.3,0.0,5.2,0.0,53.8,0.0,5.5,0.0,5.2,0.0,53.8,0.0,5.5,0.0,5.2,0.0,53.8,0.0,5.5,0.0,5.2,0.0,53.8,0.0,5.5,99.0,1.2,100.0,53.8,99.0,1.3,51042,5616,40208,46664,51500,4239,268,41,15,10,253,42,14.9,6.6,0.0,63.7,15.8,7.0,24.6,9.2,0.0,63.7,26.1,9.7,60.4,11.0,100.0,63.7,58.1,11.6,1.2,(X),(X),(X),(X),(X)
8600000US04109,04109,ZCTA5 04109,43,28,11,8,32,26,9.3,19.4,0.0,74.4,12.5,27.7,74.4,25.6,100.0,74.4,65.6,37.4,0.0,37.6,0.0,74.4,0.0,43.6,34.9,39.8,0.0,74.4,46.9,47.7,88.4,16.9,100.0,74.4,84.4,23.2,88.4,16.9,100.0,74.4,84.4,23.2,0.0,37.6,0.0,74.4,0.0,43.6,0.0,37.6,0.0,74.4,0.0,43.6,0.0,37.6,0.0,74.4,0.0,43.6,0.0,37.6,0.0,74.4,0.0,43.6,0.0,37.6,0.0,74.4,0.0,43.6,11.6,16.9,0.0,74.4,15.6,23.2,0.0,37.6,0.0,74.4,0.0,43.6,88.4,16.9,100.0,74.4,84.4,23.2,59750,105483,-,**,113000,66188,36,26,11,8,25,24,0.0,41.1,0.0,74.4,0.0,49.4,69.4,33.8,54.5,54.5,76.0,38.3,30.6,33.8,45.5,54.5,24.0,38.3,4.7,(X),(X),(X),(X),(X)
8600000US04110,04110,ZCTA5 04110,555,99,0,10,555,99,58.2,13.6,-,**,58.2,13.6,32.3,11.3,-,**,32.3,11.3,5.9,4.5,-,**,5.9,4.5,21.3,10.2,-,**,21.3,10.2,98.4,2.6,-,**,98.4,2.6,93.3,7.5,-,**,93.3,7.5,0.0,4.0,-,**,0.0,4.0,0.0,4.0,-,**,0.0,4.0,5.0,7.1,-,**,5.0,7.1,0.0,4.0,-,**,0.0,4.0,0.0,4.0,-,**,0.0,4.0,1.6,2.6,-,**,1.6,2.6,1.6,2.6,-,**,1.6,2.6,93.3,7.5,-,**,93.3,7.5,134453,51934,-,**,134453,51934,388,97,0,10,388,97,21.6,12.3,-,**,21.6,12.3,27.3,14.9,-,**,27.3,14.9,51.0,16.7,-,**,51.0,16.7,0.0,(X),(X),(X),(X),(X)
8600000US04210,04210,ZCTA5 04210,9800,305,2458,292,7342,378,35.5,2.3,25.0,4.7,39.0,2.9,28.6,2.1,36.5,4.9,26.0,2.8,16.1,2.4,46.3,5.6,6.0,1.9,30.0,2.8,49.2,6.5,23.5,3.0,96.6,1.0,92.8,3.2,97.9,0.7,94.2,1.2,89.9,3.8,95.7,1.2,0.9,0.5,1.9,1.4,0.6,0.5,0.2,0.2,0.1,0.2,0.2,0.3,1.1,0.5,0.9,1.0,1.1,0.6,0.0,0.1,0.1,0.2,0.0,0.3,0.2,0.3,0.0,0.9,0.3,0.3,3.4,1.0,7.2,3.2,2.1,0.7,0.9,0.6,2.0,2.0,0.5,0.4,93.8,1.3,88.3,3.8,95.6,1.2,45279,3063,18295,2125,57350,3495,5667,225,1227,209,4440,217,14.8,2.8,24.2,7.3,12.2,2.4,32.7,3.8,41.6,8.6,30.2,4.1,52.5,4.0,34.1,7.9,57.6,4.2,1.0,(X),(X),(X),(X),(X)
8600000US04216,04216,ZCTA5 04216,176,39,24,17,152,37,56.8,10.7,29.2,29.1,61.2,11.8,7.4,4.1,8.3,16.5,7.2,4.6,16.5,10.5,70.8,25.7,7.9,5.2,42.0,11.8,91.7,16.5,34.2,10.9,100.0,12.0,100.0,50.4,100.0,13.7,100.0,12.0,100.0,50.4,100.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,0.0,12.0,0.0,50.4,0.0,13.7,100.0,12.0,100.0,50.4,100.0,13.7,33571,4509,9167,1050,36429,5309,118,31,15,15,103,27,39.0,11.3,66.7,43.5,35.0,11.1,21.2,9.7,20.0,28.0,21.4,12.0,39.8,11.3,13.3,30.7,43.7,11.1,0.0,(X),(X),(X),(X),(X)
8600000US04217,04217,ZCTA5 04217,1171,91,195,66,976,99,43.0,4.7,27.2,17.3,46.2,5.2,24.5,4.8,44.1,16.4,20.6,5.2,9.6,3.6,39.5,16.5,3.6,2.5,30.0,5.6,19.5,12.4,32.1,6.4,100.0,1.9,100.0,10.9,100.0,2.3,100.0,1.9,100.0,10.9,100.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,0.0,1.9,0.0,10.9,0.0,2.3,1.5,2.2,0.0,10.9,1.7,2.6,98.5,2.2,100.0,10.9,98.3,2.6,49063,10214,21654,7754,56172,6626,849,74,111,37,738,88,13.1,3.7,10.8,12.2,13.4,4.4,25.0,6.0,37.8,20.1,23.0,6.8,62.0,6.3,51.4,20.1,63.6,6.9,2.8,(X),(X),(X),(X),(X)
8600000US04219,04219,ZCTA5 04219,569,72,112,31,457,73,49.6,6.7,45.5,15.1,50.5,7.3,22.1,5.4,41.1,14.4,17.5,5.9,15.1,5.5,47.3,15.6,7.2,3.9,33.4,7.5,44.6,16.0,30.6,7.6,98.4,1.7,95.5,5.7,99.1,1.3,97.9,1.9,95.5,5.7,98.5,1.7,0.0,3.9,0.0,18.1,0.0,4.8,0.5,0.6,0.0,18.1,0.7,0.8,0.0,3.9,0.0,18.1,0.0,4.8,0.0,3.9,0.0,18.1,0.0,4.8,0.0,3.9,0.0,18.1,0.0,4.8,1.6,1.7,4.5,5.7,0.9,1.3,0.9,1.5,4.5,7.7,0.0,4.8,97.0,2.1,91.1,8.4,98.5,1.7,39770,1863,16429,11240,41588,4154,422,62,92,31,330,62,23.5,7.5,41.3,18.7,18.5,7.0,31.0,9.7,23.9,13.4,33.0,11.3,45.5,7.6,34.8,14.1,48.5,9.6,0.4,(X),(X),(X),(X),(X)
8600000US04220,04220,ZCTA5 04220,1211,87,195,54,1016,84,35.9,4.6,20.0,8.8,39.0,5.5,27.3,4.2,53.3,14.3,22.2,5.0,11.5,4.0,55.9,14.1,3.0,1.8,24.6,5.0,41.0,13.0,21.5,5.3,98.1,2.9,100.0,10.9,97.7,3.5,96.6,3.6,100.0,10.9,96.0,4.2,0.0,1.8,0.0,10.9,0.0,2.2,0.8,1.6,0.0,10.9,1.0,1.9,0.0,1.8,0.0,10.9,0.0,2.2,0.0,1.8,0.0,10.9,0.0,2.2,0.7,0.9,0.0,10.9,0.8,1.0,1.9,2.9,0.0,10.9,2.3,3.5,0.7,0.9,0.0,10.9,0.8,1.0,96.6,3.6,100.0,10.9,96.0,4.2,40046,8419,27688,6047,48750,11438,750,75,134,45,616,76,11.7,4.1,17.2,13.2,10.6,4.4,38.9,6.5,61.9,15.6,33.9,7.2,49.3,5.6,20.9,12.2,55.5,6.4,0.2,(X),(X),(X),(X),(X)
8600000US04221,04221,ZCTA5 04221,426,60,83,29,343,57,41.8,8.9,28.9,15.3,44.9,10.5,30.3,7.0,28.9,16.8,30.6,8.4,17.4,7.9,51.8,23.9,9.0,7.1,40.8,9.3,59.0,20.4,36.4,10.7,95.5,5.5,91.6,9.5,96.5,6.6,94.8,5.5,91.6,9.5,95.6,6.6,0.0,5.1,0.0,23.4,0.0,6.3,0.0,5.1,0.0,23.4,0.0,6.3,0.7,1.2,0.0,23.4,0.9,1.5,0.0,5.1,0.0,23.4,0.0,6.3,0.0,5.1,0.0,23.4,0.0,6.3,4.5,5.5,8.4,9.5,3.5,6.6,0.0,5.1,0.0,23.4,0.0,6.3,94.8,5.5,91.6,9.5,95.6,6.6,44412,7663,18173,4340,49792,20416,277,57,39,20,238,56,18.1,8.8,28.2,24.6,16.4,8.9,37.5,11.5,46.2,39.7,36.1,11.7,44.4,11.8,25.6,36.6,47.5,12.1,1.6,(X),(X),(X),(X),(X)
8600000US04222,04222,ZCTA5 04222,1526,103,166,98,1360,92,34.1,6.5,36.7,27.2,33.8,7.4,31.4,4.3,59.0,31.5,28.0,6.5,11.3,6.6,75.9,20.7,3.4,2.7,21.3,5.7,27.1,19.0,20.6,6.2,99.0,1.3,100.0,12.7,98.8,1.4,98.8,1.3,100.0,12.7,98.6,1.4,0.0,1.5,0.0,12.7,0.0,1.6,0.2,0.3,0.0,12.7,0.2,0.4,0.0,1.5,0.0,12.7,0.0,1.6,0.0,1.5,0.0,12.7,0.0,1.6,0.0,1.5,0.0,12.7,0.0,1.6,1.0,1.3,0.0,12.7,1.2,1.4,0.0,1.5,0.0,12.7,0.0,1.6,98.8,1.3,100.0,12.7,98.6,1.4,66591,16794,14150,8368,76667,9056,1149,94,106,86,1043,107,10.5,4.9,0.0,19.0,11.6,5.4,25.2,7.8,69.8,36.2,20.6,6.2,64.3,7.9,30.2,36.2,67.8,6.9,1.8,(X),(X),(X),(X),(X)
8600000US04224,04224,ZCTA5 04224,1106,106,363,81,743,95,40.2,5.6,29.8,10.8,45.4,5.9,31.2,4.9,43.8,10.8,25.0,6.2,24.9,5.9,51.8,12.2,11.7,6.3,39.3,6.3,56.2,11.5,31.1,7.0,100.0,2.0,100.0,6.0,100.0,3.0,100.0,2.0,100.0,6.0,100.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.0,1.4,1.6,3.6,4.7,0.4,0.6,98.6,1.6,96.4,4.7,99.6,0.6,40625,7677,18938,6422,52866,5847,726,102,227,59,499,85,23.1,6.2,40.5,16.7,15.2,5.3,28.7,6.6,36.1,13.9,25.3,7.8,48.2,7.5,23.3,11.7,59.5,8.2,1.6,(X),(X),(X),(X),(X)
8600000US04226,04226,ZCTA5 04226,66,25,7,6,59,25,54.5,21.4,100.0,93.3,49.2,23.1,19.7,14.3,0.0,93.3,22.0,16.2,0.0,28.2,0.0,93.3,0.0,30.7,16.7,12.2,100.0,93.3,6.8,8.2,100.0,28.2,100.0,93.3,100.0,30.7,100.0,28.2,100.0,93.3,100.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,0.0,28.2,0.0,93.3,0.0,30.7,100.0,28.2,100.0,93.3,100.0,30.7,35278,7590,-,**,36250,14455,40,15,7,6,33,14,27.5,20.5,28.6,32.0,27.3,24.0,55.0,27.1,71.4,32.0,51.5,32.9,17.5,20.0,0.0,93.3,21.2,24.5,0.0,(X),(X),(X),(X),(X)
