year,agesex_grp,hsanum,hsacity,hsastate,hsa_pop
2016,F_05_09,20003,Bar Harbor,ME,254.54513999999998
2016,F_05_09,20005,Belfast,ME,586.05114
2016,F_05_09,20006,Biddeford,ME,1980.45476
2016,F_05_09,20007,Blue Hill,ME,310.7834
2016,F_05_09,20008,Boothbay Harbor,ME,145.52954
2016,F_05_09,20009,Bridgton,ME,484.11831
2016,F_05_09,20010,Brunswick,ME,1872.82316
2016,F_05_09,20011,Calais,ME,335.31281
2016,F_05_09,20012,Caribou,ME,384.34916
2016,F_05_09,20013,Damariscotta,ME,254.41468
2016,F_05_09,20014,Dover-Foxcroft,ME,461.46302000000003
2016,F_05_09,20015,Ellsworth,ME,647.02366
2016,F_05_09,20016,Farmington,ME,927.2693700000001
2016,F_05_09,20017,Fort Kent,ME,285.77536
2016,F_05_09,20018,Houlton,ME,422.88962000000004
2016,F_05_09,20019,Lewiston,ME,3447.21269
2016,F_05_09,20020,Lincoln,ME,303.26524
2016,F_05_09,20021,Machias,ME,342.21824000000004
2016,F_05_09,20022,Millinocket,ME,246.07047
2016,F_05_09,20023,Norway,ME,655.1714
2016,F_05_09,20024,Pittsfield,ME,446.06308
2016,F_05_09,20025,Portland,ME,6525.468459999999
2016,F_05_09,20026,Presque Isle,ME,532.47584
2016,F_05_09,20027,Rockland,ME,1215.9442999999999
2016,F_05_09,20028,Rumford,ME,362.96083999999996
2016,F_05_09,20029,Sanford,ME,1130.58484
2016,F_05_09,20030,Skowhegan,ME,727.484
2016,F_05_09,20031,Waterville,ME,1792.3518000000001
2016,F_05_09,20033,York,ME,1205.89236
2016,F_05_09,20035,Greenville,ME,54.585539999999995
2016,F_05_09,30006,Dover,NH,361.80352000000005
2016,F_05_09,30022,Portsmouth,NH,0
2016,F_10_14,20001,Augusta,ME,1932.78427
2016,F_10_14,20002,Bangor,ME,3327.55384
2016,F_10_14,20003,Bar Harbor,ME,262.02612
2016,F_10_14,20005,Belfast,ME,591.12921
2016,F_10_14,20006,Biddeford,ME,2131.42766
2016,F_10_14,20007,Blue Hill,ME,319.9172
2016,F_10_14,20008,Boothbay Harbor,ME,153.05693
2016,F_10_14,20009,Bridgton,ME,520.65711
2016,F_10_14,20010,Brunswick,ME,2038.89714
2016,F_10_14,20011,Calais,ME,366.25824
2016,F_10_14,20012,Caribou,ME,405.331
2016,F_10_14,20013,Damariscotta,ME,267.57406
2016,F_10_14,20014,Dover-Foxcroft,ME,503.19757000000004
2016,F_10_14,20015,Ellsworth,ME,672.03514
2016,F_10_14,20016,Farmington,ME,992.9527300000001
2016,F_10_14,20017,Fort Kent,ME,301.376
2016,F_10_14,20018,Houlton,ME,446.4601
2016,F_10_14,20019,Lewiston,ME,3348.74519
2016,F_10_14,20020,Lincoln,ME,317.82369
2016,F_10_14,20021,Machias,ME,373.80096000000003
2016,F_10_14,20022,Millinocket,ME,257.9375
2016,F_10_14,20023,Norway,ME,743.9178499999999
2016,F_10_14,20024,Pittsfield,ME,517.28312
2016,F_10_14,20025,Portland,ME,6792.43358
2016,F_10_14,20026,Presque Isle,ME,561.544
2016,F_10_14,20027,Rockland,ME,1248.66727
2016,F_10_14,20028,Rumford,ME,411.62238
2016,F_10_14,20029,Sanford,ME,1216.7709399999999
2016,F_10_14,20030,Skowhegan,ME,901.8875500000001
2016,F_10_14,20031,Waterville,ME,1914.55958
2016,F_10_14,20033,York,ME,1297.81926
2016,F_10_14,20035,Greenville,ME,60.080929999999995
2016,F_10_14,30006,Dover,NH,389.38432
2016,F_10_14,30022,Portsmouth,NH,0
2016,F_15_19,20001,Augusta,ME,2091.15191
2016,F_15_19,20002,Bangor,ME,4189.33594
2016,F_15_19,20003,Bar Harbor,ME,251.09238
2016,F_15_19,20005,Belfast,ME,625.53318
2016,F_15_19,20006,Biddeford,ME,2292.85253
2016,F_15_19,20007,Blue Hill,ME,306.5678
2016,F_15_19,20008,Boothbay Harbor,ME,149.19673
2016,F_15_19,20009,Bridgton,ME,569.71021
2016,F_15_19,20010,Brunswick,ME,2067.34518
2016,F_15_19,20011,Calais,ME,362.86696
2016,F_15_19,20012,Caribou,ME,452.06328
2016,F_15_19,20013,Damariscotta,ME,260.82565999999997
2016,F_15_19,20014,Dover-Foxcroft,ME,529.62652
2016,F_15_19,20015,Ellsworth,ME,647.3733100000001
2016,F_15_19,20016,Farmington,ME,1301.1107299999999
2016,F_15_19,20017,Fort Kent,ME,336.12288
2016,F_15_19,20018,Houlton,ME,500.65887000000004
2016,F_15_19,20019,Lewiston,ME,3438.16109
2016,F_15_19,20020,Lincoln,ME,406.54386
2016,F_15_19,20021,Machias,ME,370.33984000000004
2016,F_15_19,20022,Millinocket,ME,328.42161
2016,F_15_19,20023,Norway,ME,763.12425
2016,F_15_19,20024,Pittsfield,ME,557.6033600000001
2016,F_15_19,20025,Portland,ME,7715.3051700000005
2016,F_15_19,20026,Presque Isle,ME,626.2867200000001
2016,F_15_19,20027,Rockland,ME,1274.8509
2016,F_15_19,20028,Rumford,ME,428.31161
2016,F_15_19,20029,Sanford,ME,1308.9237699999999
2016,F_15_19,20030,Skowhegan,ME,856.29632
2016,F_15_19,20031,Waterville,ME,2061.95914
2016,F_15_19,20033,York,ME,1396.11033
2016,F_15_19,20035,Greenville,ME,59.355219999999996
2016,F_15_19,30006,Dover,NH,418.87456000000003
2016,F_15_19,30022,Portsmouth,NH,0
2016,F_20_24,20001,Augusta,ME,2056.63793
2016,F_20_24,20002,Bangor,ME,4181.30904
2016,F_20_24,20003,Bar Harbor,ME,248.98236
2016,F_20_24,20005,Belfast,ME,536.97693
2016,F_20_24,20006,Biddeford,ME,2110.9108300000003
2016,F_20_24,20007,Blue Hill,ME,303.9916
2016,F_20_24,20008,Boothbay Harbor,ME,159.61927
2016,F_20_24,20009,Bridgton,ME,545.3272099999999
2016,F_20_24,20010,Brunswick,ME,2084.48216
2016,F_20_24,20011,Calais,ME,339.55191
2016,F_20_24,20012,Caribou,ME,421.06738
2016,F_20_24,20013,Damariscotta,ME,279.04634
2016,F_20_24,20014,Dover-Foxcroft,ME,460.99515
2016,F_20_24,20015,Ellsworth,ME,636.17201
2016,F_20_24,20016,Farmington,ME,1304.0724900000002
2016,F_20_24,20017,Fort Kent,ME,313.07648
2016,F_20_24,20018,Houlton,ME,469.16869
2016,F_20_24,20019,Lewiston,ME,3405.28322
2016,F_20_24,20020,Lincoln,ME,406.26277
2016,F_20_24,20021,Machias,ME,346.54464
2016,F_20_24,20022,Millinocket,ME,327.49826
2016,F_20_24,20023,Norway,ME,635.9612000000001
2016,F_20_24,20024,Pittsfield,ME,512.27878
2016,F_20_24,20025,Portland,ME,7908.87885
2016,F_20_24,20026,Presque Isle,ME,583.34512
2016,F_20_24,20027,Rockland,ME,1115.29379
2016,F_20_24,20028,Rumford,ME,360.85182
2016,F_20_24,20029,Sanford,ME,1205.05847
2016,F_20_24,20030,Skowhegan,ME,726.66272
2016,F_20_24,20031,Waterville,ME,1958.83133
2016,F_20_24,20033,York,ME,1285.32663
2016,F_20_24,20035,Greenville,ME,48.796459999999996
2016,F_20_24,30006,Dover,NH,385.63616
2016,F_20_24,30022,Portsmouth,NH,0
2016,F_25_29,20001,Augusta,ME,1953.6677100000002
2016,F_25_29,20002,Bangor,ME,4552.557519999999
2016,F_25_29,20003,Bar Harbor,ME,287.15454
2016,F_25_29,20005,Belfast,ME,586.61403
2016,F_25_29,20006,Biddeford,ME,2302.91739
2016,F_25_29,20007,Blue Hill,ME,350.5974
2016,F_25_29,20008,Boothbay Harbor,ME,149.77576
2016,F_25_29,20009,Bridgton,ME,585.4132
2016,F_25_29,20010,Brunswick,ME,2272.07922
2016,F_25_29,20011,Calais,ME,293.76963
2016,F_25_29,20012,Caribou,ME,404.37728
2016,F_25_29,20013,Damariscotta,ME,261.83792
2016,F_25_29,20014,Dover-Foxcroft,ME,490.22284
2016,F_25_29,20015,Ellsworth,ME,705.89118
2016,F_25_29,20016,Farmington,ME,1062.52423
2016,F_25_29,20017,Fort Kent,ME,300.66688
2016,F_25_29,20018,Houlton,ME,453.69304999999997
2016,F_25_29,20019,Lewiston,ME,3600.8659599999996
2016,F_25_29,20020,Lincoln,ME,439.02603999999997
2016,F_25_29,20021,Machias,ME,299.81952
2016,F_25_29,20022,Millinocket,ME,352.72666
2016,F_25_29,20023,Norway,ME,677.2670999999999
2016,F_25_29,20024,Pittsfield,ME,544.8289199999999
2016,F_25_29,20025,Portland,ME,8529.55427
2016,F_25_29,20026,Presque Isle,ME,560.22272
2016,F_25_29,20027,Rockland,ME,1207.14053
2016,F_25_29,20028,Rumford,ME,377.41221
2016,F_25_29,20029,Sanford,ME,1314.66951
2016,F_25_29,20030,Skowhegan,ME,757.19896
2016,F_25_29,20031,Waterville,ME,1896.0162
2016,F_25_29,20033,York,ME,1402.23879
2016,F_25_29,20035,Greenville,ME,51.42838
2016,F_25_29,30006,Dover,NH,420.71328000000005
2016,F_25_29,30022,Portsmouth,NH,0
2016,F_30_34,20001,Augusta,ME,2061.57955
2016,F_30_34,20002,Bangor,ME,3789.15312
2016,F_30_34,20003,Bar Harbor,ME,276.2208
2016,F_30_34,20005,Belfast,ME,604.66656
2016,F_30_34,20006,Biddeford,ME,2328.07954
2016,F_30_34,20007,Blue Hill,ME,337.248
2016,F_30_34,20008,Boothbay Harbor,ME,154.98702999999998
2016,F_30_34,20009,Bridgton,ME,588.14442
2016,F_30_34,20010,Brunswick,ME,2340.24806
2016,F_30_34,20011,Calais,ME,348.87793
2016,F_30_34,20012,Caribou,ME,390.54834
2016,F_30_34,20013,Damariscotta,ME,270.94826
2016,F_30_34,20014,Dover-Foxcroft,ME,489.74263
2016,F_30_34,20015,Ellsworth,ME,697.8597300000001
2016,F_30_34,20016,Farmington,ME,999.5018
2016,F_30_34,20017,Fort Kent,ME,290.38464
2016,F_30_34,20018,Houlton,ME,435.55305000000004
2016,F_30_34,20019,Lewiston,ME,3602.39416
2016,F_30_34,20020,Lincoln,ME,362.32591
2016,F_30_34,20021,Machias,ME,356.06272
2016,F_30_34,20022,Millinocket,ME,292.40648
2016,F_30_34,20023,Norway,ME,709.8953
2016,F_30_34,20024,Pittsfield,ME,520.27076
2016,F_30_34,20025,Portland,ME,8403.4489
2016,F_30_34,20026,Presque Isle,ME,541.06416
2016,F_30_34,20027,Rockland,ME,1276.57472
2016,F_30_34,20028,Rumford,ME,393.27832
2016,F_30_34,20029,Sanford,ME,1329.03386
2016,F_30_34,20030,Skowhegan,ME,827.71781
2016,F_30_34,20031,Waterville,ME,2003.25402
2016,F_30_34,20033,York,ME,1417.55994
2016,F_30_34,20035,Greenville,ME,55.54953
2016,F_30_34,30006,Dover,NH,425.31008
2016,F_30_34,30022,Portsmouth,NH,0
2016,F_35_39,20001,Augusta,ME,2010.7432099999999
2016,F_35_39,20002,Bangor,ME,3574.87422
2016,F_35_39,20003,Bar Harbor,ME,270.27438
2016,F_35_39,20005,Belfast,ME,644.71149
2016,F_35_39,20006,Biddeford,ME,2204.59145
2016,F_35_39,20007,Blue Hill,ME,329.9878
2016,F_35_39,20008,Boothbay Harbor,ME,162.70743
2016,F_35_39,20009,Bridgton,ME,578.48517
2016,F_35_39,20010,Brunswick,ME,2196.43438
2016,F_35_39,20011,Calais,ME,334.46499
2016,F_35_39,20012,Caribou,ME,413.67605000000003
2016,F_35_39,20013,Damariscotta,ME,284.44506
2016,F_35_39,20014,Dover-Foxcroft,ME,511.85338
2016,F_35_39,20015,Ellsworth,ME,680.87414
2016,F_35_39,20016,Farmington,ME,1000.42489
2016,F_35_39,20017,Fort Kent,ME,307.5808
2016,F_35_39,20018,Houlton,ME,455.22337999999996
2016,F_35_39,20019,Lewiston,ME,3574.18712
2016,F_35_39,20020,Lincoln,ME,341.42440000000005
2016,F_35_39,20021,Machias,ME,341.35296
2016,F_35_39,20022,Millinocket,ME,276.59065
2016,F_35_39,20023,Norway,ME,784.26665
2016,F_35_39,20024,Pittsfield,ME,518.00982
2016,F_35_39,20025,Portland,ME,7753.10561
2016,F_35_39,20026,Presque Isle,ME,573.1052
2016,F_35_39,20027,Rockland,ME,1326.53899
2016,F_35_39,20028,Rumford,ME,432.91812
2016,F_35_39,20029,Sanford,ME,1258.5380499999999
2016,F_35_39,20030,Skowhegan,ME,861.6425300000001
2016,F_35_39,20031,Waterville,ME,1980.57825
2016,F_35_39,20033,York,ME,1342.36845
2016,F_35_39,20035,Greenville,ME,60.16795
2016,F_35_39,30006,Dover,NH,402.7504
2016,F_35_39,30022,Portsmouth,NH,0
2016,F_40_44,20001,Augusta,ME,2078.20314
2016,F_40_44,20002,Bangor,ME,3709.42398
2016,F_40_44,20003,Bar Harbor,ME,286.7709
2016,F_40_44,20005,Belfast,ME,659.37678
2016,F_40_44,20006,Biddeford,ME,2274.65836
2016,F_40_44,20007,Blue Hill,ME,350.12899999999996
2016,F_40_44,20008,Boothbay Harbor,ME,172.93696
2016,F_40_44,20009,Bridgton,ME,578.09696
2016,F_40_44,20010,Brunswick,ME,2267.3905
2016,F_40_44,20011,Calais,ME,353.54094000000003
2016,F_40_44,20012,Caribou,ME,439.42649
2016,F_40_44,20013,Damariscotta,ME,302.32832
2016,F_40_44,20014,Dover-Foxcroft,ME,548.7578
2016,F_40_44,20015,Ellsworth,ME,722.05159
2016,F_40_44,20016,Farmington,ME,1000.39764
2016,F_40_44,20017,Fort Kent,ME,326.72704
2016,F_40_44,20018,Houlton,ME,482.62838
2016,F_40_44,20019,Lewiston,ME,3385.32798
2016,F_40_44,20020,Lincoln,ME,354.28369999999995
2016,F_40_44,20021,Machias,ME,360.82176000000004
2016,F_40_44,20022,Millinocket,ME,287.24008000000003
2016,F_40_44,20023,Norway,ME,772.71005
2016,F_40_44,20024,Pittsfield,ME,538.51824
2016,F_40_44,20025,Portland,ME,7826.7503400000005
2016,F_40_44,20026,Presque Isle,ME,608.77976
2016,F_40_44,20027,Rockland,ME,1360.69818
2016,F_40_44,20028,Rumford,ME,426.94679
2016,F_40_44,20029,Sanford,ME,1298.5372399999999
2016,F_40_44,20030,Skowhegan,ME,898.0036000000001
2016,F_40_44,20031,Waterville,ME,2040.66363
2016,F_40_44,20033,York,ME,1385.03196
2016,F_40_44,20035,Greenville,ME,65.19144
2016,F_40_44,30006,Dover,NH,415.55072
2016,F_40_44,30022,Portsmouth,NH,0
2016,F_45_49,20001,Augusta,ME,2451.99887
2016,F_45_49,20002,Bangor,ME,4244.10106
2016,F_45_49,20003,Bar Harbor,ME,348.92058
2016,F_45_49,20005,Belfast,ME,711.2778599999999
2016,F_45_49,20006,Biddeford,ME,2713.6411000000003
2016,F_45_49,20007,Blue Hill,ME,426.0098
2016,F_45_49,20008,Boothbay Harbor,ME,203.62554999999998
2016,F_45_49,20009,Bridgton,ME,687.7494
2016,F_45_49,20010,Brunswick,ME,2676.17606
2016,F_45_49,20011,Calais,ME,414.58398
2016,F_45_49,20012,Caribou,ME,529.55303
2016,F_45_49,20013,Damariscotta,ME,355.9781
2016,F_45_49,20014,Dover-Foxcroft,ME,636.46334
2016,F_45_49,20015,Ellsworth,ME,874.10803
2016,F_45_49,20016,Farmington,ME,1213.78232
2016,F_45_49,20017,Fort Kent,ME,393.73888
2016,F_45_49,20018,Houlton,ME,578.8382300000001
2016,F_45_49,20019,Lewiston,ME,3946.85256
2016,F_45_49,20020,Lincoln,ME,405.30992
2016,F_45_49,20021,Machias,ME,423.12192000000005
2016,F_45_49,20022,Millinocket,ME,329.23671
2016,F_45_49,20023,Norway,ME,941.2402
2016,F_45_49,20024,Pittsfield,ME,655.43954
2016,F_45_49,20025,Portland,ME,9186.8771
2016,F_45_49,20026,Presque Isle,ME,733.64072
2016,F_45_49,20027,Rockland,ME,1572.22174
2016,F_45_49,20028,Rumford,ME,520.2375000000001
2016,F_45_49,20029,Sanford,ME,1549.1399
2016,F_45_49,20030,Skowhegan,ME,1139.0211700000002
2016,F_45_49,20031,Waterville,ME,2407.08383
2016,F_45_49,20033,York,ME,1652.3271
2016,F_45_49,20035,Greenville,ME,75.84241
2016,F_45_49,30006,Dover,NH,495.7472
2016,F_45_49,30022,Portsmouth,NH,0
2016,F_50_54,20001,Augusta,ME,2779.5429999999997
2016,F_50_54,20002,Bangor,ME,4994.99836
2016,F_50_54,20003,Bar Harbor,ME,410.68662
2016,F_50_54,20005,Belfast,ME,853.9784699999999
2016,F_50_54,20006,Biddeford,ME,3175.07622
2016,F_50_54,20007,Blue Hill,ME,501.4222
2016,F_50_54,20008,Boothbay Harbor,ME,239.91143
2016,F_50_54,20009,Bridgton,ME,772.34617
2016,F_50_54,20010,Brunswick,ME,2903.8223199999998
2016,F_50_54,20011,Calais,ME,488.34432000000004
2016,F_50_54,20012,Caribou,ME,625.16346
2016,F_50_54,20013,Damariscotta,ME,419.41306
2016,F_50_54,20014,Dover-Foxcroft,ME,766.8496200000001
2016,F_50_54,20015,Ellsworth,ME,1028.94827
2016,F_50_54,20016,Farmington,ME,1493.8084700000002
2016,F_50_54,20017,Fort Kent,ME,464.82815999999997
2016,F_50_54,20018,Houlton,ME,683.11992
2016,F_50_54,20019,Lewiston,ME,4387.41757
2016,F_50_54,20020,Lincoln,ME,476.81212
2016,F_50_54,20021,Machias,ME,498.40128000000004
2016,F_50_54,20022,Millinocket,ME,387.36231999999995
2016,F_50_54,20023,Norway,ME,1120.3040500000002
2016,F_50_54,20024,Pittsfield,ME,733.51034
2016,F_50_54,20025,Portland,ME,9981.969299999999
2016,F_50_54,20026,Presque Isle,ME,866.0990400000001
2016,F_50_54,20027,Rockland,ME,1815.40281
2016,F_50_54,20028,Rumford,ME,620.76647
2016,F_50_54,20029,Sanford,ME,1812.55998
2016,F_50_54,20030,Skowhegan,ME,1235.97001
2016,F_50_54,20031,Waterville,ME,2726.52955
2016,F_50_54,20033,York,ME,1933.29342
2016,F_50_54,20035,Greenville,ME,92.17419
2016,F_50_54,30006,Dover,NH,580.04544
2016,F_50_54,30022,Portsmouth,NH,0
2016,F_55_59,20001,Augusta,ME,3095.6367800000003
2016,F_55_59,20002,Bangor,ME,5273.36534
2016,F_55_59,20003,Bar Harbor,ME,470.53445999999997
2016,F_55_59,20005,Belfast,ME,973.00494
2016,F_55_59,20006,Biddeford,ME,3390.30938
2016,F_55_59,20007,Blue Hill,ME,574.4925999999999
2016,F_55_59,20008,Boothbay Harbor,ME,287.00586999999996
2016,F_55_59,20009,Bridgton,ME,832.83069
2016,F_55_59,20010,Brunswick,ME,3226.27152
2016,F_55_59,20011,Calais,ME,584.14798
2016,F_55_59,20012,Caribou,ME,667.36557
2016,F_55_59,20013,Damariscotta,ME,501.74354
2016,F_55_59,20014,Dover-Foxcroft,ME,894.8359300000001
2016,F_55_59,20015,Ellsworth,ME,1185.89753
2016,F_55_59,20016,Farmington,ME,1589.2967999999998
2016,F_55_59,20017,Fort Kent,ME,496.20671999999996
2016,F_55_59,20018,Houlton,ME,731.6773800000001
2016,F_55_59,20019,Lewiston,ME,4486.7124699999995
2016,F_55_59,20020,Lincoln,ME,499.41623
2016,F_55_59,20021,Machias,ME,596.1779200000001
2016,F_55_59,20022,Millinocket,ME,405.98884
2016,F_55_59,20023,Norway,ME,1272.90715
2016,F_55_59,20024,Pittsfield,ME,774.61232
2016,F_55_59,20025,Portland,ME,10383.85954
2016,F_55_59,20026,Presque Isle,ME,924.56568
2016,F_55_59,20027,Rockland,ME,2200.16378
2016,F_55_59,20028,Rumford,ME,703.6279900000001
2016,F_55_59,20029,Sanford,ME,1935.43042
2016,F_55_59,20030,Skowhegan,ME,1315.47549
2016,F_55_59,20031,Waterville,ME,3001.80451
2016,F_55_59,20033,York,ME,2064.34818
2016,F_55_59,20035,Greenville,ME,110.79652999999999
2016,F_55_59,30006,Dover,NH,619.36576
2016,F_55_59,30022,Portsmouth,NH,0
2016,F_60_64,20001,Augusta,ME,2860.3388800000002
2016,F_60_64,20002,Bangor,ME,4788.21166
2016,F_60_64,20003,Bar Harbor,ME,478.78272
2016,F_60_64,20005,Belfast,ME,971.8851
2016,F_60_64,20006,Biddeford,ME,3185.9153
2016,F_60_64,20007,Blue Hill,ME,584.5631999999999
2016,F_60_64,20008,Boothbay Harbor,ME,298.58646999999996
2016,F_60_64,20009,Bridgton,ME,759.24941
2016,F_60_64,20010,Brunswick,ME,2964.02998
2016,F_60_64,20011,Calais,ME,566.7676700000001
2016,F_60_64,20012,Caribou,ME,691.20857
2016,F_60_64,20013,Damariscotta,ME,521.98874
2016,F_60_64,20014,Dover-Foxcroft,ME,874.4126200000001
2016,F_60_64,20015,Ellsworth,ME,1198.83387
2016,F_60_64,20016,Farmington,ME,1519.0815400000001
2016,F_60_64,20017,Fort Kent,ME,513.93472
2016,F_60_64,20018,Houlton,ME,749.12048
2016,F_60_64,20019,Lewiston,ME,3956.4800899999996
2016,F_60_64,20020,Lincoln,ME,450.78542
2016,F_60_64,20021,Machias,ME,578.4396800000001
2016,F_60_64,20022,Millinocket,ME,368.51159
2016,F_60_64,20023,Norway,ME,1159.0817
2016,F_60_64,20024,Pittsfield,ME,700.54568
2016,F_60_64,20025,Portland,ME,9495.10172
2016,F_60_64,20026,Presque Isle,ME,957.59768
2016,F_60_64,20027,Rockland,ME,2298.17562
2016,F_60_64,20028,Rumford,ME,642.43179
2016,F_60_64,20029,Sanford,ME,1818.7477
2016,F_60_64,20030,Skowhegan,ME,1198.7934
2016,F_60_64,20031,Waterville,ME,2767.82024
2016,F_60_64,20033,York,ME,1939.8933
2016,F_60_64,20035,Greenville,ME,110.54943999999999
2016,F_60_64,30006,Dover,NH,582.0256
2016,F_60_64,30022,Portsmouth,NH,0
2016,F_65_69,20001,Augusta,ME,2395.74163
2016,F_65_69,20002,Bangor,ME,4263.81868
2016,F_65_69,20003,Bar Harbor,ME,452.50338
2016,F_65_69,20005,Belfast,ME,929.57439
2016,F_65_69,20006,Biddeford,ME,2763.9654
2016,F_65_69,20007,Blue Hill,ME,552.4778
2016,F_65_69,20008,Boothbay Harbor,ME,314.02727
2016,F_65_69,20009,Bridgton,ME,659.77369
2016,F_65_69,20010,Brunswick,ME,2651.94532
2016,F_65_69,20011,Calais,ME,558.28947
2016,F_65_69,20012,Caribou,ME,593.45227
2016,F_65_69,20013,Damariscotta,ME,548.98234
2016,F_65_69,20014,Dover-Foxcroft,ME,780.13093
2016,F_65_69,20015,Ellsworth,ME,1139.46592
2016,F_65_69,20016,Farmington,ME,1337.75763
2016,F_65_69,20017,Fort Kent,ME,441.24992
2016,F_65_69,20018,Houlton,ME,648.08488
2016,F_65_69,20019,Lewiston,ME,3546.9325
2016,F_65_69,20020,Lincoln,ME,397.37663
2016,F_65_69,20021,Machias,ME,569.78688
2016,F_65_69,20022,Millinocket,ME,324.47698999999994
2016,F_65_69,20023,Norway,ME,1006.4194
2016,F_65_69,20024,Pittsfield,ME,641.94442
2016,F_65_69,20025,Portland,ME,8254.80474
2016,F_65_69,20026,Presque Isle,ME,822.16648
2016,F_65_69,20027,Rockland,ME,2154.26113
2016,F_65_69,20028,Rumford,ME,558.24285
2016,F_65_69,20029,Sanford,ME,1577.8686
2016,F_65_69,20030,Skowhegan,ME,1123.95942
2016,F_65_69,20031,Waterville,ME,2332.72786
2016,F_65_69,20033,York,ME,1682.9694
2016,F_65_69,20035,Greenville,ME,98.78428
2016,F_65_69,30006,Dover,NH,504.9408
2016,F_65_69,30022,Portsmouth,NH,0
2016,F_70_74,20001,Augusta,ME,1684.35444
2016,F_70_74,20002,Bangor,ME,2853.57566
2016,F_70_74,20003,Bar Harbor,ME,307.10382
2016,F_70_74,20005,Belfast,ME,577.04598
2016,F_70_74,20006,Biddeford,ME,1879.80616
2016,F_70_74,20007,Blue Hill,ME,374.9542
2016,F_70_74,20008,Boothbay Harbor,ME,247.43882
2016,F_70_74,20009,Bridgton,ME,445.69647
2016,F_70_74,20010,Brunswick,ME,1928.8681
2016,F_70_74,20011,Calais,ME,393.81239
2016,F_70_74,20012,Caribou,ME,451.82485
2016,F_70_74,20013,Damariscotta,ME,432.57244
2016,F_70_74,20014,Dover-Foxcroft,ME,567.5492700000001
2016,F_70_74,20015,Ellsworth,ME,777.5695400000001
2016,F_70_74,20016,Farmington,ME,919.4195900000001
2016,F_70_74,20017,Fort Kent,ME,335.9456
2016,F_70_74,20018,Houlton,ME,488.31706
2016,F_70_74,20019,Lewiston,ME,2442.83023
2016,F_70_74,20020,Lincoln,ME,268.32709
2016,F_70_74,20021,Machias,ME,401.92256000000003
2016,F_70_74,20022,Millinocket,ME,220.28404999999998
2016,F_70_74,20023,Norway,ME,661.6847
2016,F_70_74,20024,Pittsfield,ME,441.46294
2016,F_70_74,20025,Portland,ME,5683.51718
2016,F_70_74,20026,Presque Isle,ME,625.9564
2016,F_70_74,20027,Rockland,ME,1490.73634
2016,F_70_74,20028,Rumford,ME,367.70908999999995
2016,F_70_74,20029,Sanford,ME,1073.12744
2016,F_70_74,20030,Skowhegan,ME,785.6510200000001
2016,F_70_74,20031,Waterville,ME,1584.73241
2016,F_70_74,20033,York,ME,1144.60776
2016,F_70_74,20035,Greenville,ME,73.11464000000001
2016,F_70_74,30006,Dover,NH,343.41632000000004
2016,F_70_74,30022,Portsmouth,NH,0
2016,F_75_79,20001,Augusta,ME,1211.94522
2016,F_75_79,20002,Bangor,ME,2132.32122
2016,F_75_79,20003,Bar Harbor,ME,202.56192
2016,F_75_79,20005,Belfast,ME,396.54822
2016,F_75_79,20006,Biddeford,ME,1391.66045
2016,F_75_79,20007,Blue Hill,ME,247.3152
2016,F_75_79,20008,Boothbay Harbor,ME,150.93382
2016,F_75_79,20009,Bridgton,ME,327.51713
2016,F_75_79,20010,Brunswick,ME,1338.43298
2016,F_75_79,20011,Calais,ME,283.59579
2016,F_75_79,20012,Caribou,ME,346.20036
2016,F_75_79,20013,Damariscotta,ME,263.86244
2016,F_75_79,20014,Dover-Foxcroft,ME,362.33063000000004
2016,F_75_79,20015,Ellsworth,ME,519.65319
2016,F_75_79,20016,Farmington,ME,659.31704
2016,F_75_79,20017,Fort Kent,ME,257.41056
2016,F_75_79,20018,Houlton,ME,372.98295
2016,F_75_79,20019,Lewiston,ME,1733.2288299999998
2016,F_75_79,20020,Lincoln,ME,203.60395
2016,F_75_79,20021,Machias,ME,289.43616000000003
2016,F_75_79,20022,Millinocket,ME,167.25092
2016,F_75_79,20023,Norway,ME,519.5159000000001
2016,F_75_79,20024,Pittsfield,ME,321.96508
2016,F_75_79,20025,Portland,ME,3987.76235
2016,F_75_79,20026,Presque Isle,ME,479.62464
2016,F_75_79,20027,Rockland,ME,1070.4981
2016,F_75_79,20028,Rumford,ME,287.61114
2016,F_75_79,20029,Sanford,ME,794.4590499999999
2016,F_75_79,20030,Skowhegan,ME,558.2686100000001
2016,F_75_79,20031,Waterville,ME,1155.6208100000001
2016,F_75_79,20033,York,ME,847.37745
2016,F_75_79,20035,Greenville,ME,44.90581
2016,F_75_79,30006,Dover,NH,254.2384
2016,F_75_79,30022,Portsmouth,NH,0
2016,F_80_84,20001,Augusta,ME,900.07776
2016,F_80_84,20002,Bangor,ME,1646.57556
2016,F_80_84,20003,Bar Harbor,ME,142.13862
2016,F_80_84,20005,Belfast,ME,262.86582
2016,F_80_84,20006,Biddeford,ME,973.1945400000001
2016,F_80_84,20007,Blue Hill,ME,173.54219999999998
2016,F_80_84,20008,Boothbay Harbor,ME,102.48831
2016,F_80_84,20009,Bridgton,ME,253.90064
2016,F_80_84,20010,Brunswick,ME,992.0545599999999
2016,F_80_84,20011,Calais,ME,214.92237
2016,F_80_84,20012,Caribou,ME,267.0416
2016,F_80_84,20013,Damariscotta,ME,179.17002
2016,F_80_84,20014,Dover-Foxcroft,ME,293.55241
2016,F_80_84,20015,Ellsworth,ME,369.16932
